student_id,math_score,reading_score,performance_category,passed,gender_male,race/ethnicity_group B,race/ethnicity_group C,race/ethnicity_group D,race/ethnicity_group E,parental_level_of_education_bachelor's degree,parental_level_of_education_high school,parental_level_of_education_master's degree,parental_level_of_education_some college,parental_level_of_education_some high school,lunch_standard,test_preparation_course_none,prep_parent_edu_completed_bachelor's degree,prep_parent_edu_completed_high school,prep_parent_edu_completed_master's degree,prep_parent_edu_completed_some college,prep_parent_edu_completed_some high school,prep_parent_edu_none_associate's degree,prep_parent_edu_none_bachelor's degree,prep_parent_edu_none_high school,prep_parent_edu_none_master's degree,prep_parent_edu_none_some college,prep_parent_edu_none_some high school,prep_lunch_completed_standard,prep_lunch_none_free/reduced,prep_lunch_none_standard
754,0.7199368153381066,1.4274759816659497,Excellent,1,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
755,-0.5337337456942483,-0.97095229149944,Average,0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
756,1.1818154430868688,1.7701085921181483,Excellent,1,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
757,-0.7316817290151464,-0.7653727252281208,Average,0,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
758,0.2580581875893443,-0.08010750432372381,Good,1,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
759,-0.9296297123360444,-0.6968462031376811,Average,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
760,0.19207552648237824,0.5366311944902336,Good,1,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
761,-0.8636470512290784,0.19399858403803502,Good,1,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
762,-1.1935603567639086,-0.7653727252281208,Average,0,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
763,0.7859194764450727,0.8107372828519923,Excellent,1,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
764,-0.26980310126638407,-0.491266636866362,Good,1,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
765,-0.4017684234803161,-0.4227401147759223,Good,1,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
766,0.5219888320172085,0.19399858403803502,Good,1,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
767,-0.5337337456942483,0.3995781503093541,Good,1,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
768,0.6539541542311406,-0.491266636866362,Good,1,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
769,0.1260928653754122,0.1254720619475953,Good,1,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
770,-0.5337337456942483,-0.6283196810472415,Average,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
771,-0.9296297123360444,-1.4506379461325178,Average,0,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
772,0.5879714931241745,0.26252510612847474,Good,1,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
773,-0.9296297123360444,-0.1486340264141635,Good,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
774,-0.26980310126638407,0.6051577165806732,Good,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
775,-0.005872456838519888,-0.2856870705950429,Good,1,True,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
776,-1.1275776956569425,-0.7653727252281208,Average,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
777,-0.005872456838519888,0.19399858403803502,Good,1,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
778,-2.051334951154467,-1.7247440344942766,Average,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
779,0.3900235098032764,0.6736842386711129,Excellent,1,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
780,1.8416420541565293,1.084843371213751,Excellent,1,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
781,-1.3255256789778407,-0.9024257694090002,Average,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
782,0.7199368153381066,1.4274759816659497,Excellent,1,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
783,0.6539541542311406,1.084843371213751,Excellent,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
784,-0.9296297123360444,-0.6968462031376811,Average,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
785,1.6436940708356311,0.8107372828519923,Excellent,1,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
786,-2.249282934475365,-1.2450583798611987,Average,0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
787,0.3900235098032764,0.6736842386711129,Excellent,1,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
788,-3.1070575288659237,-2.135903167036915,Poor,0,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
789,0.1260928653754122,-0.2856870705950429,Good,1,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
790,-0.9296297123360444,-0.2856870705950429,Average,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
791,-1.1935603567639086,-0.491266636866362,Average,0,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
792,-0.4017684234803161,-0.2171605485046032,Good,1,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
793,-0.005872456838519888,0.33105162821891443,Good,1,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
794,1.511728748621699,1.0163168491233114,Excellent,1,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
795,-1.5894563234057049,-1.176531857770759,Average,0,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
796,-0.5997164068012143,-0.08010750432372381,Good,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
797,0.2580581875893443,0.05694553985715561,Good,1,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
798,0.2580581875893443,1.0163168491233114,Excellent,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
799,0.19207552648237824,-0.6283196810472415,Good,1,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
800,-0.9296297123360444,-0.97095229149944,Average,0,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
801,0.060110204268446155,0.26252510612847474,Good,1,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
802,0.6539541542311406,0.7422107607615527,Excellent,1,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
803,1.379763426407767,1.7015820700277084,Excellent,1,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
804,1.0498501208729367,1.084843371213751,Excellent,1,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
805,0.45600617091024237,0.4681046723997938,Excellent,1,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
806,0.5879714931241745,0.8107372828519923,Excellent,1,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
807,-0.13783777905245198,0.33105162821891443,Good,1,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
808,-1.655438984512671,-1.656217512403837,Average,0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
809,1.577711409728665,0.3995781503093541,Excellent,1,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
810,-0.46775108458728215,-1.0394788135898796,Average,0,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
811,-0.9956123734430105,-2.6155888216699927,Poor,0,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
812,-1.3915083400848067,-1.5191644682229575,Average,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
813,-0.7976643901221123,-0.35421359268548264,Good,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
814,1.379763426407767,1.0163168491233114,Excellent,1,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
815,0.3900235098032764,0.7422107607615527,Excellent,1,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
816,1.8416420541565293,1.153369893304191,Excellent,1,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
817,-1.3915083400848067,-0.6968462031376811,Average,0,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
818,-0.3357857623733501,0.05694553985715561,Good,1,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
819,-0.4017684234803161,0.19399858403803502,Good,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
820,0.7199368153381066,1.4960025037563893,Excellent,1,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
821,1.2477981041938349,1.4274759816659497,Excellent,1,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
822,0.7859194764450727,1.4274759816659497,Excellent,1,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
823,-1.1275776956569425,-1.176531857770759,Average,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
824,0.32404084869631034,1.2218964153946306,Excellent,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
825,-1.1935603567639086,-0.7653727252281208,Average,0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
826,-0.26980310126638407,-0.1486340264141635,Good,1,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
827,-0.6656990679081803,-0.08010750432372381,Good,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
828,-0.07185511794548592,-0.0115809822332841,Good,1,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
829,0.19207552648237824,1.153369893304191,Excellent,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
830,0.1260928653754122,-1.0394788135898796,Average,0,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
831,-0.3357857623733501,-0.6283196810472415,Average,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
832,0.5219888320172085,1.153369893304191,Excellent,1,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
833,-0.13783777905245198,-0.6283196810472415,Good,1,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
834,0.7199368153381066,0.8792638049424321,Excellent,1,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
835,-0.5337337456942483,-1.3135849019516386,Average,0,True,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
836,-0.4017684234803161,-0.35421359268548264,Good,1,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
837,0.45600617091024237,-0.35421359268548264,Good,1,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
838,0.5879714931241745,0.8792638049424321,Excellent,1,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
839,-0.5337337456942483,-0.8338992473185606,Average,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
840,-0.005872456838519888,0.5366311944902336,Good,1,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
841,-1.787404306726603,-1.176531857770759,Average,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
842,-0.13783777905245198,-0.7653727252281208,Average,0,True,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
843,-2.8431268844380595,-1.7247440344942766,Poor,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
844,0.5219888320172085,0.5366311944902336,Excellent,1,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
845,-1.721421645619637,-0.2856870705950429,Average,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
846,1.577711409728665,1.084843371213751,Excellent,1,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
847,1.6436940708356311,1.084843371213751,Excellent,1,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
848,-0.13783777905245198,-1.0394788135898796,Average,0,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
849,-0.46775108458728215,0.19399858403803502,Good,1,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
850,0.9178847986590046,0.3995781503093541,Good,1,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
851,0.32404084869631034,-0.1486340264141635,Good,1,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
852,-0.3357857623733501,-0.08010750432372381,Good,1,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
853,1.379763426407767,1.084843371213751,Excellent,1,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
854,1.0498501208729367,-0.1486340264141635,Good,1,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
855,-0.26980310126638407,-0.35421359268548264,Good,1,True,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
856,2.0395900374774274,1.9071616362990276,Excellent,1,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
857,0.5879714931241745,-0.08010750432372381,Good,1,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
858,-0.07185511794548592,0.6736842386711129,Good,1,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
859,-0.9296297123360444,-1.3821114240420782,Average,0,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
860,1.379763426407767,0.26252510612847474,Excellent,1,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
861,-0.8636470512290784,-0.491266636866362,Average,0,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
862,0.9838674597659707,1.153369893304191,Excellent,1,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
863,-1.787404306726603,-1.861797078675156,Poor,0,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
864,0.32404084869631034,0.1254720619475953,Good,1,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
865,2.0395900374774274,1.6330555479372688,Excellent,1,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
866,1.0498501208729367,0.8792638049424321,Excellent,1,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
867,-0.46775108458728215,-1.1080053356803194,Average,0,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
868,-0.3357857623733501,-1.861797078675156,Average,0,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
869,0.7859194764450727,0.33105162821891443,Good,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
870,-1.1275776956569425,-1.2450583798611987,Average,0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
871,-0.46775108458728215,-0.7653727252281208,Average,0,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
872,0.2580581875893443,0.19399858403803502,Good,1,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
873,1.0498501208729367,1.0163168491233114,Excellent,1,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
874,1.577711409728665,1.4274759816659497,Excellent,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
875,-1.5234736622987388,-0.491266636866362,Average,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
876,0.9178847986590046,-0.35421359268548264,Good,1,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
877,0.9838674597659707,0.8792638049424321,Excellent,1,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
878,-0.5997164068012143,-0.5597931589568017,Average,0,True,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
879,-0.46775108458728215,0.19399858403803502,Good,1,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
880,-0.13783777905245198,0.4681046723997938,Good,1,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
881,-0.203820440159418,-0.35421359268548264,Good,1,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
882,0.32404084869631034,0.05694553985715561,Good,1,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
883,-0.13783777905245198,0.26252510612847474,Good,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
884,-0.7316817290151464,-1.5876909903133973,Average,0,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
885,-0.9956123734430105,-1.2450583798611987,Average,0,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
886,-0.26980310126638407,0.4681046723997938,Good,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
887,1.7756593930495632,2.112741202570347,Excellent,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
888,-0.7976643901221123,0.19399858403803502,Good,1,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
889,0.19207552648237824,-0.2856870705950429,Good,1,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
890,-1.4574910011917728,-1.2450583798611987,Average,0,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
891,1.313780765300801,1.084843371213751,Excellent,1,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
892,1.2477981041938349,1.5645290258468292,Excellent,1,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
893,-1.0615950345499765,-0.1486340264141635,Good,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
894,1.445746087514733,0.33105162821891443,Excellent,1,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
895,-0.46775108458728215,-0.491266636866362,Good,1,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
896,-2.249282934475365,-2.410009255398674,Poor,0,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
897,-1.9853522900475011,-2.7526418658508724,Poor,0,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
898,-0.203820440159418,0.6051577165806732,Good,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
899,0.060110204268446155,-1.0394788135898796,Good,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
900,-0.07185511794548592,0.6051577165806732,Good,1,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
901,1.2477981041938349,1.0163168491233114,Excellent,1,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
902,0.45600617091024237,0.6051577165806732,Good,1,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
903,-2.117317612261433,-1.4506379461325178,Average,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
904,1.7756593930495632,2.112741202570347,Excellent,1,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
905,0.060110204268446155,1.0163168491233114,Excellent,1,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
906,1.445746087514733,0.5366311944902336,Excellent,1,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
907,-0.5997164068012143,-1.4506379461325178,Average,0,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
908,0.8519021375520386,1.0163168491233114,Excellent,1,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
909,0.060110204268446155,0.3995781503093541,Good,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
910,0.2580581875893443,-0.35421359268548264,Good,1,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
911,-1.0615950345499765,-1.861797078675156,Average,0,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
912,0.19207552648237824,1.0163168491233114,Excellent,1,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
913,-0.9296297123360444,-0.5597931589568017,Average,0,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
914,-1.2595430178708746,-0.491266636866362,Average,0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
915,-1.3255256789778407,-0.5597931589568017,Average,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
916,0.1260928653754122,0.05694553985715561,Good,1,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
917,2.2375380207983255,2.112741202570347,Excellent,1,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
918,-1.4574910011917728,-0.5597931589568017,Average,0,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
919,-0.5997164068012143,0.5366311944902336,Good,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
920,1.6436940708356311,1.838635114208588,Excellent,1,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
921,0.19207552648237824,0.05694553985715561,Good,1,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
922,-2.051334951154467,-1.1080053356803194,Average,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
923,0.3900235098032764,-0.2171605485046032,Good,1,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
924,-0.7976643901221123,-0.2856870705950429,Good,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
925,0.5219888320172085,0.05694553985715561,Good,1,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
926,0.5219888320172085,-0.35421359268548264,Good,1,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
